,Date,Time,Tair,Tsoil,RH,VPD,u,LAI,SWC,SW,PAR,APAR,GPP_canopy,Reco_canopy,NEE_canopy,SIFcanopy_760nm,APAR_label,SIF_NN,NEE_NN,GPP_NN,Reco_NN,Reco_NT,Reco_DT,GPP_NT,GPP_DT
10/16/13 04:00,10/16/13,04:00:00,9,9.33,100.00347,-3.99E-05,2.1,1.038,0.581,0,0,0,0,2.886363845,2.886363845,0,0,-0.016458547,2.42729511,0,2.42729511,2.9585,2.53615,-0.4630051,0
10/16/13 05:00,10/16/13,05:00:00,8.9,9.2,99.99571,4.90E-05,1.5,1.038,0.581,0,0,0,0,2.865599288,2.865599288,0,0,-0.016735667,2.54376661,0,2.54376661,2.9421,2.52215,-0.575791,0
10/16/13 06:00,10/16/13,06:00:00,8.8,9.1,100.00129,-1.46E-05,1.3,1.038,0.581,5.881,13.01,8.57,0.38,2.857314863,2.477314868,0.0076,0,-0.017002681,2.5332131,0.0342,2.5674131,2.9292,2.50814,-0.25931907,0.3484
10/16/13 07:00,10/16/13,07:00:00,9,9.33,100.00347,-3.99E-05,1.4,1.038,0.582,51.624,114.23,73.5,2.66,2.896341188,0.236341102,0.081,1,0.037272494,-0.491308594,3.01045086,2.519142266,2.9561,2.52628,2.352883,2.5649
10/16/13 08:00,10/16/13,08:00:00,9.8,10.09,99.69607,0.003690898,1.4,1.038,0.582,94.342,208.84,120.34,4.2,2.989174375,-1.210825434,0.1386,1,0.06903981,-1.56871589,4.22126812,2.65255223,3.0471,2.6091,4.8101554,4.0742
10/16/13 09:00,10/16/13,09:00:00,11.7,11.47,87.89843,0.167001895,1.7,1.038,0.582,240.517,532.59,279.96,7.47,3.172781404,-4.297218386,0.3197,1,0.3353504,-4.8746979,7.71199951,2.83730161,3.2135,2.81202,7.3726892,7.1946
10/16/13 10:00,10/16/13,10:00:00,12.9,12.43,72.20005,0.415535807,1.4,1.038,0.582,361.463,800.56,397.02,8.96,3.311400277,-5.648599761,0.4419,1,0.4410836,-6.0089874,9.08691179,3.07792439,3.3294,2.94019,8.219988,8.6224
10/16/13 11:00,10/16/13,11:00:00,13.2,12.25,73.6986,0.401023672,1.6,1.038,0.582,225.913,500.39,241.19,7.07,3.266686419,-3.803313753,0.2908,1,0.337479,-4.15687001,7.237824256,3.080954246,3.3066,2.97021,7.628563,6.9607
10/16/13 12:00,10/16/13,12:00:00,13.4,12.15,73.798965,0.404808118,1.8,1.038,0.581,203.241,450.18,216.6,6.64,3.258531605,-3.381468262,0.2631,1,0.318409,-3.70137737,6.79959113,3.09821376,3.2935,2.98933,8.431709,6.5787
10/16/13 13:00,10/16/13,13:00:00,13.8,12.64,77.60147,0.355310156,1,1.038,0.581,164.373,364.06,179.6,5.88,3.308574711,-2.571425404,0.2171,1,0.25388542,-2.85545317,6.08854118,3.23308801,3.3522,3.03056,7.6139264,5.8285
10/16/13 14:00,10/16/13,14:00:00,13.8,12.87,77.399734,0.358510361,0.6,1.038,0.581,169.645,375.67,195.58,6.12,3.337336518,-2.782663367,0.2329,1,0.24439685,-3.0490183,6.19403387,3.14501557,3.3793,3.02776,5.502768,5.9323
10/16/13 15:00,10/16/13,15:00:00,13.3,11.95,79.2985,0.317733572,1.3,1.038,0.581,94.896,210.08,119.38,4.21,3.222160154,-0.987839884,0.1366,1,0.15334487,-0.94995729,4.14126751,3.19131022,3.2666,2.96975,4.323004,4.0549
10/16/13 19:00,10/16/13,19:00:00,10.9,10.35,93.49715,0.085054307,1.1,1.038,0.581,0,0,0,0,3.010652004,3.010652004,0,0,-0.011793769,2.84168776,0,2.84168776,3.0694,2.69379,0.19250251,0
10/16/13 20:00,10/16/13,20:00:00,10.5,10.13,96.001335,0.050911461,1,1.038,0.581,0,0,0,0,2.972499959,2.972499959,0,0,-0.012409287,2.77275094,0,2.77275094,3.0421,2.64686,-0.29081687,0
10/16/13 21:00,10/16/13,21:00:00,10.7,10.32,98.002365,0.025779061,1.2,1.038,0.581,0,0,0,0,2.998177415,2.998177415,0,0,-0.011490692,2.80759705,0,2.80759705,3.0642,2.66561,0.10352543,0
10/16/13 22:00,10/16/13,22:00:00,10.8,10.45,99.000175,0.012989623,1,1.038,0.581,0,0,0,0,3.008897636,3.008897636,0,0,-0.01084374,2.81996813,0,2.81996813,3.079,2.67345,0.05312612,0
10/16/13 23:00,10/16/13,23:00:00,11.3,10.82,98.99927,0.01344526,1,1.038,0.581,0,0,0,0,3.059376927,3.059376927,0,0,-0.00944325,2.90348469,0,2.90348469,3.1228,2.72534,-0.6125766,0
10/17/13 00:00,10/17/13,00:00:00,12.1,11.48,97.49965,0.035438421,1.5,0.985,0.581,0.025,0.05,0.04,0,3.123626579,3.123626579,0,0,-0.007592501,2.98007121,0,2.98007121,3.2018,2.77295,-0.66417444,0.001435
10/17/13 01:00,10/17/13,01:00:00,12.3,11.85,99.098885,0.012943103,1.3,0.985,0.582,0.001,0,0,0,3.153944177,3.153944177,0,0,-0.00894648,3.02689228,0,3.02689228,3.2457,2.75372,0.8033555,5.86E-05
10/17/13 02:00,10/17/13,02:00:00,12.3,12.02,99.996994,4.32E-05,1.8,0.985,0.582,0,0,0,0,3.167867,3.167867,0,0,-0.010344931,2.93142936,0,2.93142936,3.2638,2.71266,-0.11178915,0
10/17/13 03:00,10/17/13,03:00:00,12.3,11.96,99.996994,4.32E-05,1.8,0.985,0.582,0,0,0,0,3.152954513,3.152954513,0,0,-0.010344931,2.93142936,0,2.93142936,3.2541,2.6716,-0.7858163,0
10/17/13 04:00,10/17/13,04:00:00,12.5,12.23,100.001595,-2.32E-05,2,0.985,0.582,0,0,0,0,3.195050984,3.195050984,0,0,-0.010178141,2.91934128,0,2.91934128,3.2844,2.65111,-2.0158577,0
10/17/13 05:00,10/17/13,05:00:00,12.7,12.4,99.99715,4.20E-05,1.6,0.985,0.582,0.002,0,0,0,3.218948972,3.218948972,0,0,-0.010001881,3.02779668,0,3.02779668,3.3025,2.63001,-0.9793279,0.00011247
10/17/13 06:00,10/17/13,06:00:00,13,12.61,100.001785,-2.69E-05,1.3,0.985,0.582,2.499,5.53,3.56,0.16,3.236100779,3.076100783,0.003,0,-0.009749326,3.12360817,0.0144,3.13800817,3.3254,2.61828,0.23756029,0.13501
10/17/13 09:00,10/17/13,09:00:00,13.9,13.83,99.29934,0.011188055,1.2,0.985,0.582,85.761,189.96,96.17,3.6,3.385378505,-0.2146214,0.1068,1,0.060492434,-0.8714231,4.07550072,3.20407762,3.4652,2.57758,3.6833563,3.3986
10/17/13 10:00,10/17/13,10:00:00,16.3,15.62,81.80135,0.33987309,1.9,0.985,0.582,412.953,914.85,436.07,9.7,3.639824809,-6.060175,0.4836,1,0.45427364,-7.42639186,10.85963188,3.43324002,3.679,2.76026,9.790924,8.363
10/17/13 11:00,10/17/13,11:00:00,17.8,17.03,71.99929,0.575964728,2,0.985,0.582,648.144,1436,664.81,11.37,3.842505604,-7.527494282,0.6855,1,0.6422086,-10.43183407,13.95477727,3.5229432,3.8467,2.85246,12.293281,9.6883
10/17/13 12:00,10/17/13,12:00:00,18.9,17.29,64.39892,0.785558744,2.4,0.985,0.581,678.524,1503.32,694.79,11.47,3.90320008,-7.566800187,0.7128,1,0.64261264,-10.401393,14.0421366,3.6407436,3.8753,2.90342,11.475322,9.7548
10/17/13 13:00,10/17/13,13:00:00,19.6,17.01,56.69901,0.998842216,2.4,0.985,0.581,645.638,1430.35,678.33,11.06,3.900942084,-7.159058335,0.6962,1,0.62643796,-9.00389124,12.86197132,3.85808008,3.8386,2.91486,12.153642,9.5522
10/17/13 14:00,10/17/13,14:00:00,19.8,16.54,53.90187,1.076897059,1.9,0.985,0.581,504.496,1117.49,560.43,10.17,3.833489586,-6.33651049,0.5899,1,0.56698215,-7.20320181,11.21133928,4.00813747,3.779,2.87979,10.055121,8.7564
10/17/13 15:00,10/17/13,15:00:00,19.6,16.18,60.201782,0.918042349,1.8,0.985,0.581,350.479,776.11,426.57,8.98,3.774725691,-5.205273851,0.4558,1,0.4360605,-6.13120608,10.08965891,3.95845283,3.7328,2.8093,8.232281,7.5238
10/17/13 16:00,10/17/13,16:00:00,18.4,15.51,70.50151,0.630501029,1.1,0.985,0.581,154.088,341.08,211.33,5.62,3.63101941,-1.988980475,0.2266,1,0.20053852,-2.30657671,5.99568726,3.68911055,3.6493,2.65419,5.366758,4.7813
10/17/13 19:00,10/17/13,19:00:00,15.1,13.94,91.00141,0.155445762,0.5,0.985,0.581,0,0,0,0,3.364323693,3.364323693,0,0,0.000214716,3.24429147,0,3.24429147,3.4525,2.23711,-0.12450225,0
10/17/13 20:00,10/17/13,20:00:00,14.6,14.04,94.701385,0.088586847,1.3,0.985,0.581,0,0,0,0,3.392427884,3.392427884,0,0,-0.001893404,3.35952148,0,3.35952148,3.4619,2.15248,0.65347713,0
10/17/13 21:00,10/17/13,21:00:00,14.8,14.31,96.49832,0.0593155,1.4,0.985,0.581,0,0,0,0,3.414285677,3.414285677,0,0,-0.004292067,3.3815945,0,3.3815945,3.4917,2.12306,-0.6001157,0
10/17/13 22:00,10/17/13,22:00:00,14.5,14.47,99.502174,0.008268734,1.5,0.985,0.581,0,0,0,0,3.437222638,3.437222638,0,0,-0.007315956,3.33710559,0,3.33710559,3.5082,2.05553,-1.0938284,0
10/17/13 23:00,10/17/13,23:00:00,14.4,14.49,99.99915,1.40E-05,1.9,0.985,0.581,0,0,0,0,3.428838763,3.428838763,0,0,-0.007921523,3.24580727,0,3.24580727,3.5079,2.00363,0.772819,0
10/18/13 00:00,10/18/13,00:00:00,14.6,14.65,100.000786,-1.31E-05,2.7,0.985,0.581,0,0,0,0,3.451762135,3.451762135,0,0,-0.007777057,3.21004428,0,3.21004428,3.5244,1.97355,-0.2748101,0
10/18/13 01:00,10/18/13,01:00:00,14.9,14.89,99.99844,2.66E-05,2.6,0.985,0.597,0,0,0,0,3.478564786,3.478564786,0,0,-0.005330839,3.13589679,0,3.13589679,3.5505,1.94987,3.1168118,0
10/18/13 02:00,10/18/13,02:00:00,15.4,15.31,100.00191,-3.36E-05,2.9,0.985,0.597,0,0,0,0,3.52235516,3.52235516,0,0,-0.004225003,3.25857328,0,3.25857328,3.598,1.93897,0.37885064,0
10/18/13 03:00,10/18/13,03:00:00,15.5,15.44,100.001465,-2.60E-05,2.2,0.985,0.591,0,0,0,0,3.534312566,3.534312566,0,0,-0.005178695,3.21554656,0,3.21554656,3.6108,1.89967,0.2912293,0
10/18/13 04:00,10/18/13,04:00:00,14.3,14.41,98.80296,0.019623356,3,0.985,0.588,0,0,0,0,3.411819428,3.411819428,0,0,-0.007918593,3.18250965,0,3.18250965,3.4852,1.77504,0.04786576,0
10/18/13 05:00,10/18/13,05:00:00,12.1,12.36,95.39712,0.065238385,2.7,0.985,0.586,0,0,0,0,3.185415455,3.185415455,0,0,-0.008278715,2.84944196,0,2.84944196,3.2387,1.59141,0.69885457,0
10/18/13 06:00,10/18/13,06:00:00,11.3,11.56,96.80358,0.042945352,1.7,0.985,0.585,5.9,13.06,8.41,0.37,3.089997107,2.719997103,0.0074,0,-0.010152615,2.77183038,0.0333,2.80513038,3.1414,1.50162,0.77143955,0.23441
10/18/13 07:00,10/18/13,07:00:00,12.1,11.76,91.39666,0.121938445,2.3,0.985,0.585,105.118,232.67,146.36,4.25,3.146397588,-1.103602412,0.1553,1,0.1193474,-1.61646762,4.40845487,2.79198725,3.1627,1.50992,3.8454964,3.1268
10/18/13 08:00,10/18/13,08:00:00,12.7,11.81,78.79775,0.312742117,3.2,0.985,0.584,288.063,637.86,356.64,7.77,3.19056886,-4.579431121,0.3724,1,0.430209,-5.29092527,8.18702857,2.8961033,3.1662,1.5042,7.76379,5.9109
10/18/13 09:00,10/18/13,09:00:00,13.3,12.16,70.50276,0.45273353,3.5,0.985,0.584,465.122,1030.23,523.1,9.38,3.259226385,-6.12077373,0.5284,1,0.5141761,-7.81333858,10.62823194,2.81489336,3.2052,1.49666,9.292927,7.3393
10/18/13 10:00,10/18/13,10:00:00,13.7,12.31,66.00057,0.535795481,3.5,0.985,0.583,481.56,1066.83,509.92,9.42,3.281551722,-6.138448355,0.5268,1,0.52192473,-7.76170357,10.6368843,2.87518073,3.2205,1.47619,9.4310875,7.3831
10/18/13 11:00,10/18/13,11:00:00,14.2,13.01,64.09811,0.584697161,3.3,0.985,0.583,612.342,1356.67,629.8,10.16,3.378678226,-6.781321621,0.6282,1,0.5823218,-8.93908402,11.86685109,2.92776707,3.3008,1.45988,7.2493296,8.027
10/18/13 12:00,10/18/13,12:00:00,14.2,12.76,64.60161,0.576497182,2.7,0.985,0.583,385.867,854.91,396.23,8.74,3.328298602,-5.41170117,0.4398,1,0.47786215,-5.96268177,9.09386742,3.13118565,3.2687,1.41579,8.114122,6.5856
10/18/13 13:00,10/18/13,13:00:00,14,11.97,62.40167,0.604328778,3.4,0.985,0.582,335.373,742.98,353.41,8.18,3.243773475,-4.936226831,0.3952,1,0.44945696,-5.66335036,8.67258674,3.00923638,3.173,1.36154,9.222748,6.0949
10/18/13 14:00,10/18/13,14:00:00,14.4,11.53,58.202045,0.689713841,3.2,0.985,0.582,263.732,584.18,293.98,7.33,3.207704988,-4.122294935,0.3319,1,0.4193888,-4.34401348,7.48083472,3.13682124,3.1188,1.33745,7.106842,5.3062
10/18/13 15:00,10/18/13,15:00:00,14.2,11.23,58.602577,0.674197323,2.5,0.985,0.582,225.96,500.37,276.1,6.8,3.163071864,-3.636928327,0.3019,1,0.3694366,-3.4644011,6.63191797,3.16751687,3.0812,1.28351,6.287591,4.7953
10/18/13 16:00,10/18/13,16:00:00,13.5,10.77,60.800724,0.609644638,1.4,0.985,0.582,150.878,333.97,207.61,5.21,3.095237252,-2.114762786,0.2165,1,0.27160075,-1.92664223,5.11474181,3.18809958,3.0249,1.20726,4.686951,3.6408
10/18/13 19:00,10/18/13,19:00:00,10.7,8.01,63.100594,0.476179136,2.1,0.985,0.582,0,0,0,0,2.776824661,2.776824661,0,0,-0.006099648,2.6681281,0,2.6681281,2.6971,0.96412,-0.18464299,0
10/18/13 20:00,10/18/13,20:00:00,10.5,7.53,61.19957,0.49401156,2.3,0.985,0.582,0,0,0,0,2.726895637,2.726895637,0,0,-0.007508021,2.60759647,0,2.60759647,2.6398,0.91783,-0.03258311,0
10/18/13 21:00,10/18/13,21:00:00,10,7.22,63.398457,0.450544785,2.3,0.985,0.582,0,0,0,0,2.691082911,2.691082911,0,0,-0.004824039,2.53624099,0,2.53624099,2.6022,0.86102,0.72019124,0
10/18/13 22:00,10/18/13,22:00:00,9.7,7.04,65.39587,0.417392379,2.3,0.985,0.582,0,0,0,0,2.676086323,2.676086323,0,0,-0.005676201,2.49767145,0,2.49767145,2.5796,0.81295,-0.5711261,0
10/18/13 23:00,10/18/13,23:00:00,9.2,6.86,68.803635,0.363726771,2.6,0.985,0.582,0,0,0,0,2.651083635,2.651083635,0,0,-0.007070615,2.4400189,0,2.4400189,2.557,0.84241,0.4205175,0
10/20/13 00:00,10/20/13,00:00:00,9.9,9.55,97.19933,0.034242173,0.9,0.985,0.582,0,0,0,0,2.914547627,2.914547627,0,0,-0.013661482,2.67272322,0,2.67272322,2.8117,2.08017,0.11735145,0
10/20/13 01:00,10/20/13,01:00:00,10.1,9.79,99.40322,0.00739587,1.2,0.985,0.582,0,0,0,0,2.934393055,2.934393055,0,0,-0.012896305,2.71168736,0,2.71168736,2.8368,2.14583,-0.22629096,0
10/20/13 02:00,10/20/13,02:00:00,9.8,9.55,100.00075,-9.11E-06,1.5,0.985,0.582,0,0,0,0,2.894547617,2.894547617,0,0,-0.013749364,2.64993692,0,2.64993692,2.8073,2.16833,-0.40682986,0
10/20/13 03:00,10/20/13,03:00:00,9.6,9.42,99.99666,4.00E-05,1.7,0.985,0.582,0,0,0,0,2.883791371,2.883791371,0,0,-0.01441045,2.5986794,0,2.5986794,2.7903,2.1987,-0.8181436,0
10/20/13 04:00,10/20/13,04:00:00,8.3,8.29,95.69785,0.047171864,2.8,0.985,0.582,0,0,0,0,2.770092367,2.770092367,0,0,-0.01711219,2.33246156,0,2.33246156,2.6604,2.12821,0.26076046,0
10/20/13 05:00,10/20/13,05:00:00,6.6,6.43,89.09905,0.106319041,2.8,0.985,0.582,0,0,0,0,2.575222221,2.575222221,0,0,-0.011874039,2.1222963,0,2.1222963,2.4501,2.01711,-0.5878898,0
10/20/13 06:00,10/20/13,06:00:00,6.3,5.71,86.199104,0.131830347,2.8,0.985,0.582,4.528,10.02,6.45,0.29,2.505115895,2.215115903,0.0058,0,-0.010896797,2.08651164,0.0261,2.11261164,2.3683,2.03146,0.38665417,0.25358
10/20/13 07:00,10/20/13,07:00:00,7.1,6.02,80.80094,0.19384172,2.8,0.985,0.582,107.541,238.03,150.36,3.92,2.561003017,-1.358997059,0.1525,1,0.17482854,-1.84988991,4.02420736,2.17431745,2.4008,2.14951,4.6266174,3.9053
10/20/13 08:00,10/20/13,08:00:00,8.1,6.83,73.59798,0.285551423,3.6,0.985,0.582,290.342,642.89,361.75,6.96,2.678582595,-4.281417443,0.3603,1,0.41486743,-4.89256487,7.1199407,2.22737583,2.4888,2.29054,6.70066,6.6302
10/20/13 09:00,10/20/13,09:00:00,9.2,7.75,65.59589,0.401126707,4,0.985,0.582,460.15,1019.2,520.59,8.28,2.795202729,-5.484797004,0.5001,1,0.5576019,-6.90412951,9.09158465,2.18745514,2.5895,2.4459,8.238369,7.8793
10/20/13 10:00,10/20/13,10:00:00,10.3,8.53,57.59665,0.532649446,4.1,0.985,0.582,591.6,1310.59,629.92,8.86,2.890021473,-5.969978184,0.5923,1,0.6168366,-8.00491557,10.25452866,2.24961309,2.6748,2.60595,8.518967,8.5107
10/20/13 11:00,10/20/13,11:00:00,11.2,9.5,52.398933,0.63526916,3.1,0.985,0.582,662.609,1468.02,685.22,9.11,3.010411168,-6.099588489,0.6427,1,0.62261695,-7.11635199,9.79176123,2.67540924,2.7818,2.7496,8.467015,8.7929
10/20/13 12:00,10/20/13,12:00:00,11.8,9.54,47.19812,0.73355025,3.4,0.985,0.582,660.368,1463.06,681.93,8.94,3.033720598,-5.906278983,0.6417,1,0.6257556,-7.003572,9.69907608,2.69550408,2.7841,2.86473,8.111543,8.819
10/20/13 13:00,10/20/13,13:00:00,11.9,9.14,46.09751,0.753857102,3.6,0.985,0.583,575.777,1275.55,610.41,8.66,2.98056887,-5.679430977,0.5857,1,0.59549135,-6.37085968,9.06385667,2.69299699,2.7369,2.92765,8.451391,8.5564
10/20/13 14:00,10/20/13,14:00:00,11.8,8.36,44.39805,0.772450204,3.1,0.985,0.582,388.478,860.47,436.02,7.72,2.885906804,-4.834092986,0.4441,1,0.49984825,-4.58020844,7.430617407,2.850408967,2.6473,2.96877,6.629077,7.6563
10/20/13 15:00,10/20/13,15:00:00,11.6,7.62,44.90064,0.755304514,3.1,0.985,0.582,276.327,611.88,340.26,6.77,2.804386235,-3.965613746,0.3509,1,0.42379355,-3.59007122,6.42237823,2.83230701,2.5627,2.99824,8.7940645,6.8021
10/20/13 16:00,10/20/13,16:00:00,10.8,6.96,49.900333,0.650889727,1.8,0.985,0.582,127.05,281.22,175.91,4.4,2.709418959,-1.690581136,0.1815,1,0.22779231,-1.19932592,3.971958785,2.772632865,2.4874,2.95833,4.289372,4.6992
10/20/13 19:00,10/20/13,19:00:00,8,5.06,61.20136,0.416759136,1.4,0.985,0.582,0,0,0,0,2.470805009,2.470805009,0,0,-0.00611941,2.43251318,0,2.43251318,2.2731,2.77497,-0.0673989,0
10/20/13 20:00,10/20/13,20:00:00,7.3,4.8,64.60093,0.362369473,1.1,0.985,0.582,0,0,0,0,2.439070981,2.439070981,0,0,-0.005994318,2.34121056,0,2.34121056,2.2431,2.7359,0.07605752,0
10/20/13 21:00,10/20/13,21:00:00,6.7,4.63,68.80158,0.306399539,0.8,0.985,0.582,0,0,0,0,2.404858829,2.404858829,0,0,-0.005501094,2.25511836,0,2.25511836,2.2229,2.70671,-0.8008182,0
10/20/13 22:00,10/20/13,22:00:00,7.4,4.69,65.001236,0.360749631,1.8,0.985,0.583,0,0,0,0,2.429842961,2.429842961,0,0,-0.005770698,2.2960636,0,2.2960636,2.2276,2.83551,-0.5006613,0
10/20/13 23:00,10/20/13,23:00:00,6.8,4.63,68.60019,0.310518544,1.1,0.985,0.583,0,0,0,0,2.414827016,2.414827016,0,0,-0.004547856,2.27778116,0,2.27778116,2.2193,2.80425,0.0293247,0
10/21/13 00:00,10/21/13,00:00:00,7.3,4.99,68.49868,0.322469361,1,0.818,0.583,0,0,0,0,2.414921831,2.414921831,0,0,-0.004424528,2.34117352,0,2.34117352,2.2565,2.91044,0.4265106,0
10/21/13 01:00,10/21/13,01:00:00,7.1,5.17,72.99619,0.272641736,1.1,0.818,0.583,0,0,0,0,2.439966123,2.439966123,0,0,-0.005803934,2.31882799,0,2.31882799,2.2742,2.92829,0.17191066,0
10/21/13 02:00,10/21/13,02:00:00,5.7,4.8,82.4959,0.160366743,0.8,0.818,0.583,0,0,0,0,2.379038934,2.379038934,0,0,-0.008986312,2.14793722,0,2.14793722,2.2324,2.78946,0.38060716,0
10/21/13 03:00,10/21/13,03:00:00,5.7,4.46,83.20538,0.153866719,0.6,0.818,0.583,0,0,0,0,2.34061328,2.34061328,0,0,-0.009469495,2.12133303,0,2.12133303,2.1939,2.83015,-1.3755777,0
10/21/13 04:00,10/21/13,04:00:00,6.2,4.45,80.80161,0.182119712,0.8,0.818,0.583,0,0,0,0,2.339777527,2.339777527,0,0,-0.008070251,2.1994877,0,2.1994877,2.1911,2.9375,1.1101371,0
10/21/13 05:00,10/21/13,05:00:00,5.8,4.32,82.89835,0.15777566,1.3,0.818,0.583,0,0,0,0,2.32890754,2.32890754,0,0,-0.009255949,2.17417057,0,2.17417057,2.1754,2.92502,-0.31434906,0
10/21/13 06:00,10/21/13,06:00:00,5.7,4.28,84.99545,0.137466689,1.3,0.818,0.583,3.455,7.65,4.54,0.21,2.325562914,2.115562921,0.0039,0,-0.010642918,2.16242032,0.0189,2.18132032,2.1694,2.95222,-0.18290885,0.26067
10/21/13 07:00,10/21/13,07:00:00,7.4,5.22,77.70074,0.229849514,1.2,0.818,0.583,98.206,217.6,124.87,3.32,2.444144714,-0.875855219,0.1267,1,0.11080853,-1.13360376,3.47486745,2.34126369,2.2687,3.22989,3.8707612,4.5907
10/21/13 08:00,10/21/13,08:00:00,8.8,6.7,69.19708,0.349485448,1.9,0.818,0.583,265.125,587.66,289.8,5.83,2.617709,-3.212290924,0.2897,1,0.3437528,-3.70065554,6.142653767,2.441998227,2.4274,3.47332,5.3966823,7.4393
10/21/13 09:00,10/21/13,09:00:00,10.5,8.64,65.40154,0.440511609,2,0.818,0.583,427.919,948.73,418.23,7.15,2.839113942,-4.310886154,0.4078,1,0.46577522,-5.07862677,7.7026912,2.62406443,2.6383,3.76704,6.4046283,8.6588
10/21/13 10:00,10/21/13,10:00:00,12.8,10.91,58.200855,0.620657911,1.5,0.818,0.583,554.972,1230.59,507.11,7.95,3.096720315,-4.853279495,0.4926,1,0.502986,-5.8485539,8.82620095,2.97764705,2.8877,4.15769,8.163414,9.2355
10/21/13 11:00,10/21/13,11:00:00,14.1,11.92,53.698135,0.749133286,1.9,0.818,0.583,623.441,1382.5,551.89,8.2,3.209638052,-4.990361757,0.5335,1,0.54322916,-6.1250035,9.22753878,3.10253528,2.9979,4.40748,8.209673,9.4857
10/21/13 12:00,10/21/13,12:00:00,14.9,12.16,50.597454,0.842326502,2.3,0.818,0.583,631.962,1401.4,558.62,8.21,3.249283973,-4.960716065,0.5405,1,0.53166443,-6.19291515,9.3609426,3.16802745,3.0223,4.42929,8.747187,9.3957
10/21/13 13:00,10/21/13,13:00:00,15.6,12.44,47.600418,0.935148194,1.9,0.818,0.583,580.478,1287.16,528.05,8.03,3.282176034,-4.747823699,0.518,1,0.50818974,-5.5184788,8.87851598,3.36003718,3.051,4.43127,7.755826,9.1269
10/21/13 14:00,10/21/13,14:00:00,15.7,11.96,47.39767,0.94489083,1.9,0.818,0.583,470.701,1043.6,456.16,7.63,3.222913647,-4.407086467,0.4565,1,0.46318272,-4.84015297,8.2392631,3.39911013,2.9951,4.34406,7.084026,8.5961
10/21/13 15:00,10/21/13,15:00:00,15.6,11.09,48.50256,0.919048068,2.1,0.818,0.583,324.867,720.1,350.4,6.74,3.131525157,-3.608474614,0.3572,1,0.40649638,-3.92774222,7.2843319,3.35658968,2.8961,4.22872,5.983826,7.6363
10/21/13 16:00,10/21/13,16:00:00,14.6,9.79,49.901707,0.837586695,1.6,0.818,0.583,152.715,338.39,191.52,4.48,2.964354818,-1.515645201,0.1942,1,0.21567829,-1.27601491,4.58986325,3.31384834,2.75,3.99362,4.897229,5.5227
10/21/13 19:00,10/21/13,19:00:00,11.5,7.56,58.20087,0.569163494,1.7,0.818,0.583,0,0,0,0,2.68935729,2.68935729,0,0,-0.009190803,2.84721163,0,2.84721163,2.5162,3.31763,1.119526,0
10/21/13 20:00,10/21/13,20:00:00,10.7,7.56,66.7969,0.428479049,1.8,0.818,0.583,0,0,0,0,2.669357279,2.669357279,0,0,-0.002865637,2.72475622,0,2.72475622,2.5198,3.13468,-0.16879195,0
10/21/13 21:00,10/21/13,21:00:00,10.2,7.78,75.00207,0.311898897,2.1,0.818,0.583,0,0,0,0,2.687662866,2.687662866,0,0,-0.005840446,2.62627162,0,2.62627162,2.5476,2.9921,-0.03783012,0
10/21/13 22:00,10/21/13,22:00:00,10.1,8.08,79.49676,0.25409579,2.4,0.818,0.583,0,0,0,0,2.712607278,2.712607278,0,0,-0.007392597,2.57007125,0,2.57007125,2.5843,2.89793,0.36640778,0
10/21/13 23:00,10/21/13,23:00:00,9.8,8.13,82.6999,0.210090828,2,0.818,0.583,0,0,0,0,2.70676317,2.70676317,0,0,-0.008474982,2.5836869,0,2.5836869,2.5935,2.78263,-0.04278734,0
10/22/13 00:00,10/22/13,00:00:00,9.2,8.03,87.604126,0.144526819,2,0.818,0.583,0,0,0,0,2.698451227,2.698451227,0,0,-0.01018756,2.5034413,0,2.5034413,2.5861,2.63774,-0.28342646,0
10/22/13 01:00,10/22/13,01:00:00,9.4,8.41,91.49786,0.100485565,2.2,0.818,0.583,0,0,0,0,2.730022485,2.730022485,0,0,-0.013710707,2.5002061,0,2.5002061,2.6319,2.57859,0.50599337,0
10/22/13 02:00,10/22/13,02:00:00,9.1,8.43,95.10197,0.056720176,2,0.818,0.583,0,0,0,0,2.721683066,2.721683066,0,0,-0.016129706,2.48977092,0,2.48977092,2.6379,2.46874,0.04548677,0
10/22/13 03:00,10/22/13,03:00:00,8.6,8.18,97.39992,0.029100098,1.5,0.818,0.583,0,0,0,0,2.70091778,2.70091778,0,0,-0.0171687,2.5111737,0,2.5111737,2.6138,2.3419,0.5931673,0
10/22/13 04:00,10/22/13,04:00:00,8.3,8,98.69838,0.014271898,1.5,0.818,0.583,0,0,0,0,2.675957365,2.675957365,0,0,-0.018066239,2.47596077,0,2.47596077,2.5975,2.23682,-0.6095348,0
10/22/13 05:00,10/22/13,05:00:00,8.2,7.82,99.20205,0.008689592,1.2,0.818,0.583,0,0,0,0,2.660989966,2.660989966,0,0,-0.018420039,2.46276314,0,2.46276314,2.5812,2.15142,-0.3876665,0
10/22/13 06:00,10/22/13,06:00:00,8.8,8.14,98.39717,0.018185476,1.5,0.818,0.583,5.682,12.59,7.47,0.33,2.697593718,2.367593705,0.0064,0,-0.016463017,2.5342692,0.0297,2.5639692,2.6205,2.12625,0.7687759,0.27619
